month,GDP同比,制造业PMI一阶差分_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,失业率差分_去季节性,逆回购7天(19日),银行间7天回购(20-19均值)
2011-12,,-2.6564525329902926,,0.9236955698663885,0.8876148067091365,1.7476590412721797,1.2645331406332956,2.501870393916656,0.40302434302711604,,2.6791208758353173,1.9293592854741692
2012-01,2.47990349258236,2.637416088920046,,0.9236955698663885,,1.7476590412721797,0.16109328826880512,2.3554657613402283,0.1826871802346838,,3.687582944095455,4.396491580167798
2012-02,,-0.03102158355705626,,-0.8108385932481955,,1.4422037477220822,,2.761620548487739,-0.022675612270884087,,3.687582944095455,2.9097813846414224
2012-03,,0.9110296050595339,1.845055920968913,4.217781507456178,3.800913774923588,2.184610279642767,0.6912827382270251,1.5337107268789862,-0.17241931513952732,,2.6791208758353173,1.9293592854741692
2012-04,1.969022086385136,2.748634321025914,1.7024827616743805,0.9236955698663885,0.2372247368229232,1.7476590412721797,0.19689096163894645,1.9115291335278335,-0.24729116657384895,,2.6791208758353173,1.9293592854741692
2012-05,,1.4323494400582326,1.3500102289739904,0.9236955698663885,-0.49614613508325506,1.6624231223706856,1.057972563043663,1.7226199302034095,-0.32858060527396954,,2.546527252372681,1.8865779808698662
2012-06,,-4.492048720430711,1.003478244577543,0.9236955698663885,-0.16646565138231256,1.5982432025445246,0.3209894414898987,1.3448015235545625,-0.47832430814261284,,2.546527252372681,0.06995697344219834
2012-07,1.6284344822536536,-0.283319215064169,1.7024827616743805,0.9236955698663885,-0.38087772726975944,1.5771867535258428,0.19460161768016426,0.5891647102568687,-0.6237896195007235,,2.671615576394034,1.9293592854741692
2012-08,,0.14860005092350706,1.0529828137770358,0.9236955698663885,-0.32242605032689603,1.4422037477220822,2.2825194094568313,0.21134630360802148,-0.7927860841667638,,2.671615576394034,1.6799288037756974
2012-09,,-1.6013812940350696,1.3995147981734832,0.8472469534705439,-0.5320297251459427,1.4647009153560422,0.38901798187050657,0.400255506932445,-0.9232770252380099,,2.671615576394034,1.6625599564239253
2012-10,1.458140680187912,0.6135347861680185,0.16190056818617618,0.9236955698663885,-0.6800495341545292,1.6896725916956434,0.35687627796477606,0.3058009052702331,-0.9382513955248742,,2.671615576394034,1.6882842359099524
2012-11,,1.2391546729468401,1.0529828137770358,0.9236955698663885,0.021923196446797435,1.7476590412721797,1.4700188539588603,0.11689170194580964,-0.769254930858834,,2.671615576394034,1.353530279364723
2012-12,,0.2977265220321347,0.9539736753780534,0.9236955698663885,0.3650600264212479,1.7476590412721797,1.2085147628721895,0.400255506932445,-0.6494599685639195,,2.671615576394034,1.0191805634825992
2013-01,1.969022086385136,0.5038423269594049,1.2014965213755149,0.9236955698663885,,1.7476590412721797,0.6828214669527036,0.8725285152435038,-0.5938408789269948,,2.671615576394034,1.7854939895148785
2013-02,,-0.6875058180064948,1.3005056597744973,3.2392392175893807,,,,0.42906416043941953,-0.5296650062690048,,2.671615576394034,1.304646146917538
2013-03,,-0.40193886383931987,0.656946260181099,-0.9739289748926615,-4.136087802067132,1.2622039094827668,,1.5524127380081043,-0.5275258105137385,,2.671615576394034,1.4984561731163935
2013-04,1.798728284319395,0.615060559065261,0.8054599677795744,0.8472469534705439,-0.8998365232884911,1.3297831513384197,1.465688792137298,0.46599590968934423,-0.5895624874164621,,2.671615576394034,1.1637416705960308
2013-05,,0.6117441469964578,0.1123959989866832,0.9236955698663885,0.18564207610780983,1.3747122448202018,1.2694938713611745,0.7649447239502445,-0.7393061902851055,,2.671615576394034,1.4354884854368006
2013-06,,0.5957040965523585,0.01338686058769723,0.9236955698663885,-0.20859702301978997,1.3954537334920076,1.2308168598994862,0.49291547116307477,-0.7927860841667638,,2.671615576394034,1.9293592854741692
2013-07,1.5432875812207825,-1.1039245081259559,0.16190056818617618,0.8472469534705439,0.07705250149473183,1.4900034797939572,1.331821640083602,1.0315900644426685,-0.7564197563272361,,2.671615576394034,1.9293592854741692
2013-08,,0.6409632267605744,0.3599188449841446,0.9236955698663885,0.6459924287495915,1.467477740757102,1.328515639605571,1.0369739767374146,-0.6644343388507837,,2.6791208758353173,1.9293592854741692
2013-09,,1.0245556437626504,0.1123959989866832,0.9236955698663885,1.7308791731822957,1.5029737718499643,0.4776154653961032,0.935435279950537,-0.5253866147584723,,2.6791208758353173,1.9293592854741692
2013-10,1.798728284319395,-0.20707050689375678,0.8054599677795744,0.9236955698663885,0.9975083012761173,1.4871980829900027,0.9747500513375478,1.3938234618172503,-0.46548913361101485,,2.6791208758353173,1.9293592854741692
2013-11,,1.0750336143344688,1.2510010905750042,0.9236955698663885,0.8023912803102532,1.4917332870133324,0.9337724468320924,1.5391890937753945,-0.5018554614505425,,2.6791208758353173,1.9293592854741692
2013-12,,-0.3587577124172924,0.9044691061785605,0.9236955698663885,0.5601770473871117,1.581967626619736,0.8611388649913774,1.3618033518537604,-0.4826026996531455,,2.6791208758353173,1.9293592854741692
2014-01,1.6284344822536536,-0.15264190749002227,0.1123959989866832,0.9236955698663885,,1.5546895858918828,1.2982163121694155,0.8713006054218949,-0.4697675251215475,,4.547940436714313,5.020590718653386
2014-02,,-1.1798689938435625,-0.38264969300823964,0.738520032374233,,,,0.8593993256124564,-0.5296650062690048,,4.547940436714313,4.507346044524395
2014-03,,-0.40193886383931987,0.7559553985800814,0.8200652231964664,1.7457486600869596,1.1552748717185546,-1.0223915819620708,0.3540672067196235,-0.6066760534585928,,2.6791208758353173,0.8625672019597136
2014-04,1.5432875812207825,-0.5337868512212451,0.26090970658515866,0.8200652231964664,0.2798365000223648,1.2488180947405605,1.2729006386281347,0.7637168141286357,-0.6712583733100833,,2.6791208758353173,1.9293592854741692
2014-05,,1.2682283814458848,0.5579371217821131,0.7928834929223882,-0.3010291141173911,1.1804559514512458,1.0703865730275457,0.2126686680312923,-0.6075745156758047,,2.6791208758353173,1.5845550096067764
2014-06,,0.9239462137770778,1.0529828137770358,0.8200652231964664,-0.1462811319720508,1.3104418863801515,1.0908770175811215,0.8510873206661818,-0.4882501764470486,,2.6791208758353173,1.2752811203591583
2014-07,1.6284344822536536,0.373165019385258,0.607441690981606,0.9236955698663885,-0.020688566752644008,1.2910070332045263,1.2406791376635498,0.7177174231191388,-0.41611649557946795,,2.6791208758353173,1.9293592854741692
2014-08,,1.4615685198223727,0.45892798338313057,0.8744286837446216,-0.6665931878810214,1.244620123260064,1.1910958604039688,0.669640030873073,-0.36469022962286524,,2.6791208758353173,1.9293592854741692
2014-09,,-1.1090181181980021,0.656946260181099,0.3036123479889901,-1.669090985257357,1.1725423477643242,0.19817173941676922,0.3916601381811836,-0.43635328742428736,,2.6791208758353173,1.6104176759995728
2014-10,1.2878468781221704,-0.37119156550611626,0.1123959989866832,0.6026113810038446,-0.7226612973539708,1.097457825814306,0.5241736156286848,0.04841211574070611,-0.5638065705230555,,2.6791208758353173,1.0298778515212228
2014-11,,0.0903072626603226,0.16190056818617618,0.5210661901816116,-0.6503018137201233,1.086921502324617,0.7263326698615384,0.023476100901882225,-0.6586157263964594,,2.6791208758353173,1.1678039318765194
2014-12,,-1.1793630054790791,0.16190056818617618,0.3851575388112231,-0.5987377676173549,1.13192303668618,0.6425621580282019,-0.12935144458757636,-0.7548795353834443,,2.6791208758353173,1.9293592854741692
2015-01,1.3729937791550415,0.1756002097346972,0.5084325525826201,0.575429650729767,-0.40346622294178336,1.1697895943326329,1.0712962576161962,-0.06672804368552993,-0.8880230791912208,,4.547940436714313,3.7672818549099887
2015-02,,-0.8516268766188545,0.31041427578465164,1.0375190653890876,,,,-0.7673922788158168,-1.103012252595487,,3.9224988166075545,3.468806909506256
2015-03,,0.2545453706101069,0.45892798338313057,-0.5933847510555739,-2.747841411516904,0.9054663223110611,-1.1122123862973374,-0.1370967219238777,-1.2051374579519019,,2.6791208758353173,1.9293592854741692
2015-04,1.1175530760564287,-0.36966579260887383,0.01338686058769723,-0.04975014557402011,-1.8232527192500483,0.799804325027993,1.0320987291238883,-0.18933011664308091,-1.1543743426794317,,2.671615576394034,1.8847930478829824
