month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,社零,固投累计同比_去季节性,CPI,PPI,逆回购7天(19日),银行间7天回购(20-19均值)
1994-05,,,,0.7824545177808635,-1.2817851119185828,2.471863206927302,2.431275404762007,,,
1994-06,,,,0.9565259062777719,-1.2817851119185828,1.4845193385438222,2.431275404762007,,,
1994-07,1.4495184382637611,,,0.41255281722493325,-1.2817851119185828,2.681789519554601,2.431275404762007,,,
1994-08,,,,0.41255281722493325,-1.2817851119185828,4.397689114707674,2.431275404762007,,,
1994-09,,,,1.3484041196314362,-1.2817851119185828,4.024699349827685,2.431275404762007,,,
1994-10,1.3193221713538423,,,1.3484041196314362,-1.2817851119185828,4.003550929554839,2.431275404762007,,,
1994-11,,,,1.3484041196314362,-1.2817851119185828,3.22428332502722,2.431275404762007,,,
1994-12,,,,1.3484041196314362,-1.2817851119185828,2.6825540836105652,2.431275404762007,,,
1995-01,0.8853346149874467,,,1.1523562183367935,-1.2817851119185828,2.0399405225206264,2.431275404762007,,,
1995-02,,,,-0.3925273545732673,5.979267480374424,,9.575362051327803,,,
1995-03,,,,0.49958851147338745,4.062821185454435,1.7815716495045582,8.806597188740014,,,
1995-04,0.8419358593508073,,,0.6954188235324089,2.4341612424882646,2.7298621172580764,2.431275404762007,,,
1995-05,,,,0.477829587911274,2.4341612424882646,1.557491744028553,2.431275404762007,,,
1995-06,,,,-0.02262565401733743,2.4341612424882646,0.6873749862731195,2.431275404762007,,,
1995-07,0.40794830298441165,,,0.151445734479571,2.4341612424882646,0.07934766361200754,2.431275404762007,,,
1995-08,,,,0.08616896379323023,2.4341612424882646,-2.495264990221353,2.431275404762007,,,
1995-09,,,,-0.3054916603248131,2.4341612424882646,-1.8366561815745488,2.431275404762007,,,
1995-10,0.19095452480121386,,,-0.3925273545732673,2.4341612424882646,-1.670241224842523,2.431275404762007,,,
1995-11,,,,-0.06614350114156434,2.4341612424882646,-1.558582788597004,2.431275404762007,,,
1995-12,,,,-0.24021488963847276,2.4341612424882646,-1.6782944317526984,2.431275404762007,,,
1996-01,0.32115079171113287,,,0.36903497010070635,2.4341612424882646,-0.5859467555475736,2.431275404762007,,,
1996-02,,,,0.8042134413429766,1.1242701999104519,,2.7469212130480507,,,
1996-03,,,,-0.2184559660763593,3.998939642290436,-3.915665927018414,2.8825856005635426,,,
1996-04,0.40794830298441165,,,-0.2184559660763593,1.8269671747144478,-2.1936765291198017,2.431275404762007,,,
1996-05,,,,0.1079278873553437,0.9645663420004528,-2.0062124190640054,2.431275404762007,,,
1996-06,,,,-0.02262565401733743,1.1881517430744513,-2.0322939802975175,2.431275404762007,,,
1996-07,-0.28643178720182116,,,0.12968681091745754,1.2520332862384507,-1.5383864630550081,2.431275404762007,,,
1996-08,,,,-0.2184559660763593,0.16604705245045723,-0.8775308635543364,2.4303709755119036,,,
1996-09,,,,-0.5665987430701758,0.3576916819424555,-1.0395118293038434,2.339928050501575,,,
1996-10,-0.3298305428384606,,,0.1079278873553437,0.8687440272544531,-1.2716690487071711,2.023377812965428,,,
1996-11,,,,0.02089219310688987,0.7729217125084534,-1.41791025584335,1.8424919629447722,-0.35094681351949136,,
1996-12,,,,0.04265111666900333,0.6451586261804546,-1.2797222556173466,1.7972705004396083,-0.42010184743282586,,
1997-01,0.10415701352793504,,,0.17320465804168445,1.4436779157304502,-2.7663710132292056,1.8424919629447722,-0.33020030334549105,,
1997-02,,,,-0.6318755137565161,1.3478556009844505,,1.3450558753879691,-0.40166050505593665,,
1997-03,,,,-0.6101165901944027,-1.0157614960835366,-1.3132240710758216,1.209391487872477,-0.3278951355483799,,
1997-04,0.06075825789129486,,,0.06441004023111678,-0.4088868360255398,-2.732921238008807,0.48584808778985455,-0.32097963215704645,,
1997-05,,,,-0.28373273676269967,-0.6324722370995389,-2.311002906696922,0.12407638774854331,-0.41549151183860356,,
1997-06,,,,-0.28373273676269967,-0.8241168665915378,-2.618429533437741,-0.05680946227211251,-0.4131863440414924,,
1997-07,0.017359502254655455,,,-0.24021488963847276,-0.8241168665915378,-2.663766725084237,-0.05680946227211251,-0.514613727114383,,
1997-08,,,,-1.0452950614366734,-0.8241168665915378,-3.315854764617666,-0.10203092477727627,-0.5791584254334952,,
1997-09,,,,-0.501321972383835,-1.2074061255755355,-3.243381509111085,-0.4638026248185877,-0.6344824525641628,,
1997-10,-0.5902230766582985,,,-0.4578041252596081,-1.2817851119185828,-3.1707482408814953,-0.5090240873237516,-0.6483134593468297,,
1997-11,,,,-0.3054916603248131,-1.2712876687395354,-2.941862694007931,-0.6446884748392433,-0.6413979559554963,,
1997-12,,,,-0.3490095074490404,-1.2817851119185828,-2.897456382284363,-0.8255743248598989,-0.5699377542450506,,
1998-01,-0.633621832294938,,,-0.8712236729397653,-1.2817851119185828,-3.469733676997474,-1.1421245623960465,-0.6413979559554963,,
1998-02,,,,-2.4813840165361665,-0.8560576381735375,,-1.1873460249012104,-0.7336046678399423,,
1998-03,,,,-0.8059469022534246,-3.0599708773315255,-3.1654124189989283,-1.368231874921866,-1.0401919848557253,,
1998-04,-1.1978056555712522,,,-0.9147415200639922,-1.2817851119185828,-3.5769564345307288,-1.0064601748805548,-1.1669762136968387,,
1998-05,,,,-1.3064021441820357,-1.2817851119185828,-2.9674747262139722,-1.4586747999321936,-1.2799294357552848,,
1998-06,,,,-1.1323307556851276,-1.2817851119185828,-2.9232200210706574,-1.7752250374683411,-1.4597325239299546,,
1998-07,-1.3280019224811708,,,-1.154089679247241,-1.2817851119185828,-2.663766725084237,-1.910889424983833,-1.5542444036115117,,
1998-08,,,,-1.2193664499335817,-1.2817851119185828,-2.12013823621161,-1.9561108874889968,-1.572685745988401,,
1998-09,,,,-1.154089679247241,-1.2817851119185828,-1.6959836488208948,-1.9561108874889968,-1.7063854782208476,,
1998-10,-0.9374131217514146,,,-0.65363443731863,-1.2817851119185828,-1.1075510938279087,-2.0013323499941604,-1.3951878256108425,,
1998-11,,,,-0.5665987430701758,-1.2817851119185828,-0.8083292805775181,-1.820446499973505,-1.6695027934670692,,
1998-12,,,,-0.47956304882172157,-1.2817851119185828,-0.5529141697234683,-1.865667962478669,-1.7386578273804034,,
1999-01,-0.3732292984751007,,,-0.37076843101115387,-1.2817851119185828,-1.0783006201853618,-1.7752250374683411,-1.6695027934670692,,1.149960148223048
1999-02,,,,1.021802676964112,-3.091911648913525,,-1.865667962478669,-1.5634650747999561,,1.1362920027761374
1999-03,,,,-2.416107245849826,-1.5906953845595337,1.07820898573629,-1.910889424983833,-1.5565495714086228,,1.149363015923075
1999-04,-0.46002680974837956,,,-0.9147415200639922,-1.2817851119185828,-0.6697240909552203,-2.0922274896295403,-1.494310040886622,,1.1467382697012938
1999-05,,,,-0.8929825965018787,-1.2817851119185828,-1.5841948208030445,-2.0922274896295403,-1.3191172883061744,,1.120920661634907
1999-06,,,,-0.9365004436261056,-1.2817851119185828,-1.774394336915819,-2.0922274896295403,-1.2176899052332837,,0.7146091354576346
1999-07,-0.9374131217514146,,,-0.8929825965018787,-1.2817851119185828,-2.358976237451321,-2.0922274896295403,-1.2591829255812845,,-0.06556236160115306
1999-08,,,,-0.8494647493776515,-1.2817851119185828,-2.8000554778542694,-1.9561108874889968,-1.007919635696169,,-0.1182251724695004
1999-09,,,,-0.8059469022534246,-1.2817851119185828,-3.337163197613521,-1.910889424983833,-0.959511111956835,,-0.14879753518252842
1999-10,-1.0242106330246938,,,-1.0888129085609006,-1.2817851119185828,-3.897556326775372,-1.6847821124580136,-0.913407756014612,,-0.1567287497990735
1999-11,,,,-1.349919991306263,-1.2817851119185828,-4.1375792224139865,-1.5943391874476855,-0.5999049356074955,-2.376025103211337,-0.14757691160159989
1999-12,,,,-1.2193664499335817,-1.2817851119185828,-4.1869545991928545,-1.7300035749631772,-0.6690599695208301,-2.376025103211337,-0.15543810595071184
2000-01,-1.41479943375445,,,-1.2628842970578087,-1.2817851119185828,-4.173096340765742,-1.7752250374683411,-0.6206514457814959,-6.245744049891791,-0.15836381766561963
2000-02,,,,-0.9365004436261056,-1.3671099834855345,,-1.41345333742703,-0.422407015229937,-6.457783444230446,-0.20398107567846754
2000-03,,,,-0.2619738132005862,-1.6226361561415334,-3.5405391730086713,-1.0064601748805548,-0.15270238296793248,-2.376025103211337,-0.23642499595904642
2000-04,-0.5468243210216583,,,-0.28373273676269967,-1.2817851119185828,-3.9989740327916894,-1.41345333742703,0.001743859438514595,-2.376025103211337,-0.2793190985571819
2000-05,,,,-0.3925273545732673,-1.2817851119185828,-3.647391967856631,-1.4586747999321936,0.16771594083051733,-2.376025103211337,-0.30884872701735455
2000-06,,,,-0.37076843101115387,-1.2817851119185828,-3.6734735290901432,-1.277788949911538,-0.27487627621482347,-2.376025103211337,-0.3244623004351103
2000-07,-0.3732292984751007,,,-0.2184559660763593,-1.2817851119185828,-3.062338901219589,-1.0969030998908824,0.2507019815265188,-2.376025103211337,-0.3386508667886179
2000-08,,,,-0.0879024247036778,-1.2817851119185828,-2.8235008999798783,-1.0969030998908824,0.608002990078747,-2.376025103211337,-0.3582622189888722
2000-09,,,,-0.0879024247036778,-1.2817851119185828,-2.797918488724515,-1.1873460249012104,0.4743032578463003,-2.376025103211337,-0.38170954638066484
2000-10,-0.5034255653850189,,,-0.2619738132005862,-1.2817851119185828,-2.772176064746143,-1.3230104124167021,0.42358956630985506,-2.376025103211337,-0.39470587574814986
2000-11,,,,-0.3925273545732673,-1.2817851119185828,-2.8246355833798864,-1.3230104124167021,0.40053788833874354,-2.376025103211337,-0.3906797103707458
2000-12,,,,-0.5665987430701758,-1.2817851119185828,-3.038128915038017,-0.7351313998495711,0.377486210367632,-2.376025103211337,-0.34850669253974415
2001-01,-1.0676093886613336,,,-0.6101165901944027,-1.2817851119185828,-3.3759519884950384,-0.6446884748392433,0.2161244645698515,-6.616812989984437,-0.19611798888969384
2001-02,,,,-2.3725893987255993,-0.9838207245015369,,-0.7803528623547351,-0.09968352363437605,-6.616812989984437,-0.23480891774564247
2001-03,,,,1.2611508361473611,-2.22951081619953,-1.6414599808343473,-1.3230104124167021,-0.22185741688126698,-2.376025103211337,-0.21062151127238987
2001-04,-0.24303303156518175,,,-0.24021488963847276,-1.2817851119185828,-2.4515761725015,-0.9612387123753906,-0.3832191626790475,-2.376025103211337,-0.2551592676332652
2001-05,,,,-0.37076843101115387,-1.2817851119185828,-1.9593215748127883,-0.5994670123340794,-0.452374196592382,-2.376025103211337,-0.33157579187441694
2001-06,,,,-0.65363443731863,-1.2817851119185828,-1.774394336915819,-0.5542455498289155,-0.4754258745634935,-2.376025103211337,-0.3341080653839371
2001-07,-0.633621832294938,,,-0.6753933608807434,-1.2817851119185828,-1.7025044179342712,-0.6899099373444073,-0.5676325864479395,-2.376025103211337,-0.37874882453204045
2001-08,,,,-1.110571832123014,-1.2817851119185828,-1.4636664166945599,-0.6446884748392433,-0.7289943322457201,-2.376025103211337,-0.3922012318576711
2001-09,,,,-1.110571832123014,-1.2817851119185828,-1.3443023169367607,-0.8707957873650629,-0.8903560780435005,-2.376025103211337,-0.4092672527147479
2001-10,-0.8940143661147751,,,-0.8059469022534246,-1.2817851119185828,-1.5295686920888698,-1.368231874921866,-1.097821179783504,-2.376025103211337,-0.4623884124688323
2001-11,,,,-0.9582593671882191,-1.2817851119185828,-1.6992553213506578,-1.2325674874063741,-1.143924535725727,-2.376025103211337,-0.5314658664631626
2001-12,,,,-1.154089679247241,-1.2817851119185828,-1.9596394972600055,-1.4586747999321936,-1.2822346035523962,-2.376025103211337,-0.5342567418522703
2002-01,-1.111008144297973,,,-0.980018290750333,-1.2817851119185828,-2.438135103470681,-1.4586747999321936,-1.3513896374657304,-8.472157690447668,-0.535337798008248
2002-02,,,,1.1741151418989073,-2.453096217273529,,-1.7752250374683411,-1.3974929934079536,-8.472157690447668,-0.5379039461876881
2002-03,,,,-2.285553704477145,-2.069806958289531,0.18728294496315007,-1.3230104124167021,-1.3974929934079536,-2.376025103211337,-0.6869885177778907
2002-04,-0.46002680974837956,,,-0.501321972383835,-1.2817851119185828,0.127420261315484,-1.6847821124580136,-1.3513896374657304,-2.376025103211337,-0.6993527047116865
2002-05,,,,-0.24021488963847276,-1.2817851119185828,0.52589317050176,-1.910889424983833,-1.1347038645372824,-2.376025103211337,-0.7003567385734873
2002-06,,,,-0.06614350114156434,-1.2817851119185828,0.148130277384113,-1.820446499973505,-1.035581649261503,-2.376025103211337,-0.7001077881361683
2002-07,-0.5034255653850189,,,-0.17493811895213202,-1.2817851119185828,-0.17855197976969112,-1.6847821124580136,-1.005614467899058,-2.376025103211337,-0.7012572559858673
2002-08,,,,-0.0879024247036778,-1.2817851119185828,-0.12727735553484967,-1.7300035749631772,-0.959511111956835,-2.376025103211337,-0.7009537086643466
2002-09,,,,-0.10966134826579164,-1.2817851119185828,-0.10169494427948594,-1.6395606499528494,-0.8212010441301659,-2.376025103211337,-0.613372547402968
2002-10,-0.15623552029190294,,,0.12968681091745754,-1.2817851119185828,-0.09939794242672421,-1.6395606499528494,-0.7520460102168315,-2.376025103211337,-0.42544373230947624
2002-11,,,,0.21672250516591135,-1.2817851119185828,-0.1284120389348592,-1.6847821124580136,-0.6598392983323855,-2.376025103211337,-0.4517335986931041
2002-12,,,,0.2819992758522521,-1.2817851119185828,-0.29501452634177133,-1.6395606499528494,-0.5215292305057164,-2.376025103211337,-0.4338270507608803
2003-01,-0.3732292984751007,,,0.36903497010070635,-1.2817851119185828,-1.5706544848231496,-1.5038962624373577,-0.3371158067368245,-7.6770099616777125,-0.3877047952246686
2003-02,,,,0.34727604653859284,-1.7823400140515324,,-1.1421245623960465,0.1239177526854055,-7.6770099616777125,-0.4140220073613887
2003-03,,,,1.4352222246442696,-2.2614515877815298,2.1332529813886913,-1.2325674874063741,0.4927446002231895,-2.376025103211337,-0.5491923825552689
2003-04,0.4947458142576905,,,0.8042134413429766,-1.2817851119185828,1.4169184782239757,-0.9160172498702268,0.6310546680498584,-2.376025103211337,-0.680611874755195
2003-05,,,,0.36903497010070635,-1.2817851119185828,1.3230375227724636,-0.8707957873650629,0.40053788833874354,-2.376025103211337,-0.673238551350522
2003-06,,,,0.1079278873553437,-1.2817851119185828,1.5314101827950408,-1.0064601748805548,0.031711040800959524,-2.376025103211337,-0.5629494388726509
2003-07,-0.3732292984751007,,,0.8042134413429766,-1.2817851119185828,1.7908634787814595,-1.1873460249012104,-0.12965070499682096,-2.376025103211337,-0.4546621490675033
2003-08,,,,0.7171777470945228,-1.2817851119185828,1.8890289472675195,-1.0969030998908824,-0.1065990270257095,-2.376025103211337,-0.5534484455578412
2003-09,,,,0.8477312884672042,-1.2817851119185828,1.820829670020447,-0.9160172498702268,-0.1065990270257095,-2.376025103211337,-0.0576197923466458
2003-10,0.017359502254655455,,,0.6736598999702959,-1.2817851119185828,1.56522702849151,-0.8255743248598989,-0.1065990270257095,-2.376025103211337,0.3212787991305629
2003-11,,,,0.8694902120293173,-1.2817851119185828,1.3017587107272863,-0.5090240873237516,-0.15270238296793248,0.041754090735177864,0.20325301483322916
2003-12,,,,1.021802676964112,-1.2817851119185828,1.1586016454459835,0.033633462738215394,0.008659362829848,0.041754090735177864,-0.5098665063997059
2004-01,0.017359502254655455,,,1.0653205240883397,-1.2817851119185828,1.0083419489938334,0.12407638774854331,0.2622278205120745,0.041754090735177864,-0.4341112005758828
2004-02,,,,-1.3064021441820357,-1.2074061255755355,,0.12407638774854331,0.377486210367632,0.041754090735177864,-0.16123086375105725
2004-03,,,,2.1750256257561293,-2.0378661867075314,6.869228250761697,-0.3733596998082598,0.377486210367632,0.041754090735177864,-0.6703180144792367
2004-04,0.23435328043785325,,,1.348186530395815,-1.2817851119185828,5.215076862572623,0.033633462738215394,0.4927446002231895,0.041754090735177864,-0.7383133062192364
2004-05,,,,1.282909759709475,-0.7602353234275383,4.206824444222363,0.39540516277952664,0.7232613799343045,0.041754090735177864,-0.40478463089126615
2004-06,,,,0.9347669827156581,0.709040169344454,2.2582182686889185,0.6667339378105104,0.884623125732085,0.041754090735177864,-0.3892490259875174
2004-07,0.6683408368042488,,,0.651900976408182,-0.5366499223535393,1.368845880520499,0.9380627128414937,1.0459848715298656,0.041754090735177864,-0.34392784015953337
2004-08,,,,0.49958851147338745,-0.7602353234275383,1.513902193257776,1.0737271003569853,1.0459848715298656,0.041754090735177864,-0.36127403670832653
2004-09,,,,0.5866242057218417,-0.7921760950095381,1.3284758053826589,1.0737271003569853,1.1381915834143115,0.041754090735177864,-0.5140790770836553
2004-10,-0.11283676465526277,,,0.630142052846069,-0.5047091507715395,1.2135456966073759,1.0285056378518216,1.3917600410965383,0.041754090735177864,-0.501984779080278
2004-11,,,,0.5431063585976144,-0.44082760760754014,1.137640755848024,0.6215124753053463,1.5070184309520958,0.041754090735177864,-0.5668128544392651
2004-12,,,,0.34727604653859284,-0.5366499223535393,0.9944836905667203,-0.05680946227211251,1.437863397038761,0.041754090735177864,-0.7540621890727067
2005-01,-0.5468243210216583,,,0.26024035229013864,-0.3450052928615404,0.8207785719889626,-0.23769531229276813,1.2073466173276461,0.041754090735177864,-0.7925742823807518
2005-02,,0.910586925185917,,1.6745703838275179,-1.303228440321535,,-0.4638026248185877,0.9076748037031964,0.041754090735177864,-0.6662198711381991
2005-03,,0.8504287396888222,,-1.2193664499335817,0.07022473770445752,0.18728294496315007,0.4406266252846906,0.8108577562245282,0.041754090735177864,-0.7917726652167654
2005-04,0.4947458142576905,1.0769727410748642,,0.41255281722493325,-0.5366499223535393,-0.06014311568938766,-0.10203092477727627,0.8615714477609734,0.041754090735177864,-1.1798809832689154
2005-05,,1.1905695779283878,,0.6083831292839551,-1.0796430392475367,0.19765726074323434,-0.5090240873237516,0.9030644681089742,0.041754090735177864,-1.3635834128689375
2005-06,,0.7376095243575068,,0.7389366706566366,-0.8879984097555372,0.288802810137767,-0.5090240873237516,0.9307264816743082,0.041754090735177864,-1.4415315831491966
2005-07,0.45134705862105107,-0.00982142691553587,,0.7824545177808635,-0.8560576381735375,0.4544744176217517,-0.5994670123340794,0.7693647358765275,0.041754090735177864,-1.41652327690356
2005-08,,-0.19527126174775147,,0.630142052846069,-0.9199391813375375,0.599530730359026,-0.5090240873237516,0.7693647358765275,0.041754090735177864,-1.3254162166889916
2005-09,,-0.0033016852774356517,,0.6083831292839551,-0.9838207245015369,0.6485585637399999,-0.7351313998495711,0.792416413847639,0.041754090735177864,-1.3474129890811226
2005-10,0.36454954734777223,0.45952015625573833,,0.7171777470945228,-0.9199391813375375,0.6977464098439794,-0.9160172498702268,0.608002990078747,0.041754090735177864,-1.4106919133341436
2005-11,,0.9330154910223047,,0.630142052846069,-0.8879984097555372,0.6921777354614537,-0.7803528623547351,0.4927446002231895,0.041754090735177864,-1.4344803529747152
2005-12,,0.6574991422424526,,0.7389366706566366,-1.0157614960835366,0.7365840471850233,-0.7351313998495711,0.3083311764542976,0.041754090735177864,-1.1126587824956142
