month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,逆回购7天(19日),银行间7天回购(20-19均值)
2009-04,-1.1794270914153147,-0.21500936319612354,,-0.3866653310065604,,0.05853188580269601,0.011496551948307569,-1.8470106385977652,-1.3399905058620951,0.5777287571961437,-2.023555864494178
2009-05,,0.8294422323160905,,-0.6103787527029538,,0.08481170844468358,0.7311479947923527,-1.992040267541709,-1.4592739254507656,0.5777287571961437,-2.0235583618072246
2009-06,,1.113598821407168,,-0.2524372779887246,,0.189930999012632,0.5590456501850186,-1.9436970578937274,-1.5785573450394363,0.5777287571961437,-2.0210417274437464
2009-07,-0.06646836819247617,0.9720532534803454,,0.15024688106478284,,0.13737135372865777,-0.1161120473474424,-2.088726686837672,-1.6978407646281068,0.5777287571961437,-1.7308184107038462
2009-08,,1.041717295853336,,0.1726182232344225,-0.19049138559630416,0.189930999012632,1.4769210095261798,-2.0892101189341514,-1.710445045964643,0.5777287571961437,-1.3323826816725137
2009-09,,1.1321914265386912,,0.5081883557790122,0.17132512451622608,0.24249064429660666,1.340599731112973,-1.8470106385977652,-1.709769106586974,0.5777287571961437,-1.5079905806191438
2009-10,1.417476596104643,1.0039768167360892,,0.8661298304932412,0.5005455526366364,0.27459171045202013,0.6638743281706556,-1.6536378000058396,-1.5368081481834017,0.5777287571961437,-1.3188702728141817
2009-11,,1.8406623210997823,,1.3582993582253065,1.4181252607148094,0.4566457074008394,1.0757712716739765,-1.5086081710618957,-1.3101696509649274,0.5777287571961437,-1.5523617873335318
2009-12,,1.8207711997786122,,1.8967775642485256,2.7415261895948766,0.35097480335563536,0.8129344187961254,-0.9768328649341008,-0.560672164549447,0.5777287571961437,-1.5241793730134288
2010-01,2.2212801184322495,2.2474554571183827,,1.8952115702966497,,0.8041955734464413,0.3772399064243022,-0.3483711395103435,0.19081337885917793,0.5777287571961437,-1.540797387801686
2010-02,,1.8874475466976564,,4.288945182448057,,-0.12542687269121416,,-0.5417439781022688,0.7116843110630396,0.5777287571961437,-1.0430171788204177
2010-03,,0.356520455208877,,0.6200450666272088,0.5494396756248159,2.003238761309749,1.8630568169522015,0.03837453767350741,0.9244064093295021,0.5777287571961437,-1.3190865739222515
2010-04,2.406773238969389,0.9087354056729062,,1.8057262016180928,2.2602326524700684,0.9257660329882736,-0.29438072392508247,-0.10665509127043675,1.0277853729730169,0.5777287571961437,-1.3661926200746763
2010-05,,1.7450861180612236,,1.7386121751091748,2.5932140165307294,1.0571651461982097,0.07873110155070559,0.08671774732148858,1.2067105023560227,0.5777287571961437,-1.307953702574167
2010-06,,1.4465602344053936,,1.4477847269038633,2.2216186818205634,1.0985111911608485,-0.4479496485969658,0.23174737626543274,1.270328326136647,0.5777287571961437,-0.607491040968716
2010-07,1.4793076362836894,0.5142313106077788,,0.8213871461539624,1.136169151482973,1.0046055009142354,-0.9054293752935939,0.13506095696946996,1.1271882226302423,0.5777287571961437,-0.5387967412291628
2010-08,,0.16769358673298518,,0.7542731196450446,1.1035730694908532,0.9121204978796483,0.8997412661885089,0.3284337955613953,0.8150632747065542,0.5777287571961437,-1.2659615151306283
2010-09,,0.17492736416878465,,0.8661298304932412,1.2258083769613024,1.030885323556222,0.6015404251669474,0.42512021485735807,0.7116843110630396,0.5777287571961437,-0.7865247276653682
2010-10,0.9846593148513171,0.7958759336121956,,0.7319017774754054,0.2299980721020417,1.146516543180966,-0.23827478870457608,0.47346342450533946,0.7136723680561842,0.5777287571961437,-0.6410780613220737
2010-11,,1.6325614379758886,,0.6871590931361266,0.19577218601031574,1.0939568978969918,0.4712130242689653,0.8602091016891903,0.8548244145694444,0.5777287571961437,-1.1473018171519251
2010-12,,1.8207711997786122,,0.7319017774754054,-0.5286227676313102,1.1097247914821837,1.1812596935015647,1.1986115692250594,1.0576062278701843,0.5777287571961437,-0.14495596305382327
2011-01,0.9846593148513171,1.1237106882493557,,0.7766444618146839,,1.2148440820501332,0.09979297324010064,0.9568955209851526,1.0317614869593057,0.5777287571961437,0.939488715718544
2011-02,,0.6804624245790738,,0.7319017774754054,,1.4250787212126343,,1.101925149929097,1.1649613054999879,0.5777287571961437,1.797727409616614
2011-03,,0.43976080845843857,,1.0898432521896344,1.4099762402167797,-0.7473370359262562,2.4247499059968884,1.1231961621742086,1.2902088960680922,0.5777287571961437,-0.17585372650412465
2011-04,1.10832139520941,0.20119240305166375,,1.0674719100199952,1.0171934522117356,0.777968047651511,0.08215892828068441,1.3354228525288467,1.3061133520132482,0.5777287571961437,-0.5901980681826866
2011-05,,0.5797211725674175,,0.7542731196450446,0.6618961584976295,0.6949243336992841,0.975760431963105,1.3165690007661341,1.2086985593491673,0.5777287571961437,0.3034904838765807
2011-06,,0.6557768785346013,,0.7319017774754054,0.5901847781149657,0.6366380522633943,0.17243831799723924,1.399235889264182,1.2027343883697337,0.5777287571961437,1.4804918931628117
2011-07,0.9846593148513171,0.014789191110435881,,1.1345859365289128,0.95037148412789,0.8434268810810782,-1.8974409047422995,1.8053188503072257,1.2683402691435026,0.5777287571961437,2.3175503956273094
2011-08,,-0.04040729639090847,,0.8885011726628804,0.7564247962747771,0.7155274518523759,1.3031239323909964,1.8517283315692874,1.351838662855572,0.5777287571961437,1.123629539033325
2011-09,,-0.15803404882944988,,0.7766444618146839,0.3131180811819472,0.6629678065684017,1.3212763236348806,1.7066987026253433,1.2941850100543812,0.5777287571961437,1.0778261890053902
2011-10,0.6136730737770376,-0.28624865863204896,,0.843758488323602,0.8150977438605926,0.8469265650623119,0.07626053540962105,1.6660904065210391,1.149056849554832,0.5777287571961437,1.2018534802092449
2011-11,,-0.15710615688959548,,0.7095304353057658,0.6814538076929013,0.7285979844415945,1.2654784506647698,1.389567247334586,0.8468721865968664,0.5777287571961437,0.7573478458416214
2011-12,,-0.7596797509576702,,0.5305596979486514,0.4467620173496386,0.7418072744943635,0.5934227565999199,0.7756084848052226,0.393595192159918,0.5777287571961437,0.6249604969074616
2012-01,0.24268683270275695,-0.374615670242679,,0.6200450666272088,,0.9520458556302612,-1.0166953520390134,0.7006765098508518,0.18882532186603343,0.5777287571961437,1.8262440958598989
2012-02,,-0.318421814415615,,-1.617089150336723,,-0.361945276469099,,0.9085523113371715,-0.0020281494758395686,0.5777287571961437,1.0388838779795742
2012-03,,-0.059681311038910285,2.561966891920611,2.5216091510465506,2.5638775427378215,0.5052888707164781,1.4694676406642009,0.2800905859134141,-0.14119213899595529,0.5777287571961437,0.5260792173123849
2012-04,-0.1282994083715226,0.0763318731773317,3.342403969913909,0.4187029871004549,-0.025881171536099038,0.189930999012632,-0.6851141277133771,0.47346342450533946,-0.21077413375601314,0.5777287571961437,0.5498195544065156
2012-05,,0.7462018790665318,1.5984643264967888,-0.16295190931016726,-0.5588271121072582,-0.10469839978412053,-0.3863404118657861,0.3767770052093767,-0.2863202994955045,-0.13823169861616413,0.4969963888417026
2012-06,,-0.010145947461861819,0.9240125307001106,-0.09583788280124955,-0.3192459094651775,-0.17966947781718118,-0.780149513831942,0.18340416661745135,-0.4254842890156203,-0.13823169861616413,-0.4650842617909562
2012-07,-0.3756235690877088,-0.2765520452630164,2.9473679180901384,-0.11820922497088879,-0.47506072272144895,-0.20426634061717594,-1.139599732984866,-0.2033415105663993,-0.560672164549447,-0.05974447478232162,0.7415223467768731
2012-08,,-0.2901283561395785,1.0203627872424943,-0.1853232514798069,-0.43258346443423795,-0.361945276469099,0.7699981637218761,-0.39671434915832476,-0.7177286670078633,-0.05974447478232162,0.3875551933812468
2012-09,,-0.8655770514506835,1.6948145830391725,-0.2524372779887246,-0.5849039777009541,-0.33566545382711194,0.25563237187569315,-0.3000279298623621,-0.8390001435896783,-0.05974447478232162,0.3783566693673723
2012-10,-0.4992856494458021,-0.8689311313789535,-0.713941830520383,-0.1853232514798069,-0.6924710482749497,-0.07286722740723996,-0.24574417260578552,-0.3483711395103435,-0.85291654254169,-0.05974447478232162,0.3919802218000383
2012-11,,-0.24034651013915412,1.0203627872424943,-0.09583788280124955,-0.18234236509827423,0.005972240518721811,0.3737353949673739,-0.4450575588063061,-0.6958600400832736,-0.05974447478232162,0.21469486453615427
2012-12,,-0.09375692496120988,0.8276622741577339,0.01601882804694703,0.06701766214144253,0.11109153108667069,0.48661120158736415,-0.3000279298623621,-0.5845288484671811,-0.05974447478232162,0.0376235927191425
2013-01,-0.1282994083715226,-0.24975514036834107,1.309413556869645,0.0607615123862259,,0.189930999012632,-0.021903994517998248,-0.05831188162245536,-0.5328393666454239,-0.05974447478232162,0.44346240912126556
2013-02,,-0.36004199104039436,1.5021140699544053,1.716240832939535,,,,-0.2852832509197278,-0.4731976568510885,-0.05974447478232162,0.1888058773681616
2013-03,,-0.43426290066191525,0.24956073490343925,-1.751317203354559,-3.2039991657677827,-0.5722101374276387,,0.28966254142371445,-0.47120959985794403,-0.05974447478232162,0.29144747148280614
2013-04,-0.2519614887296154,-0.8393120125678044,0.5386115045305832,-0.2524372779887246,-0.8521918500363369,-0.4932681781933733,1.5337835057909026,-0.2663810559473671,-0.5288632526591348,-0.05974447478232162,0.11418300903064055
2013-05,,-0.377542889802492,-0.8102920870627665,-0.16295190931016726,-0.06336666582703677,-0.4407847443950603,0.016972228782834616,-0.11337479741150616,-0.6680272421792506,-0.05974447478232162,0.2580998476890035
2013-06,,0.1563347590372525,-1.0029926001475336,-0.1853232514798069,-0.3498630833195558,-0.4165557991120539,0.9546397684964018,-0.25260324119769234,-0.7177286670078633,-0.05974447478232162,2.304119405483298
2013-07,-0.4374546092667557,-0.3181722218877957,-0.713941830520383,-0.2524372779887246,-0.14227949860421948,-0.30610853730166887,1.0287643617829925,0.023098083424745272,-0.6839316981244067,-0.05974447478232162,2.3091894241433004
2013-08,,-0.20688800289002574,-0.3285408043508554,-0.07346654063161032,0.2711732798940776,-0.33242173531841107,-1.0490232042335947,0.02585364637468023,-0.5984452474191927,0.8036149873899412,1.079987021978472
2013-09,,-0.11641387220467057,-0.8102920870627665,0.08313285455586514,1.0595683588014915,-0.29095743115388395,0.4245632721228377,-0.02611530399689968,-0.46922154286479956,0.8036149873899412,0.781609110653249
2013-10,-0.2519614887296154,-0.3278688352568283,0.5386115045305832,0.038390170216586264,0.5266224182303322,-0.30938563118512435,0.9323702457885779,0.2084942924247536,-0.4135559470567532,0.8036149873899412,1.0077608381156675
2013-11,,0.2590956093581918,1.4057638134120216,0.0607615123862259,0.3848294615646108,-0.30408788173872625,-0.6487382093088675,0.28289449207299694,-0.44735291594020987,1.1175638827253092,1.4526471155666278
2013-12,,0.23920448803701874,0.7313120176153503,-0.006352514122692208,0.20881061880716367,-0.19868161550752692,-0.17573857199522058,0.1921059443540879,-0.4294604030019093,1.1175638827253092,1.706727740643646
2014-01,-0.3756235690877088,-0.0832744338692297,-0.8102920870627665,-0.07346654063161032,,-0.23054616325916305,1.151483793408015,-0.058940343347879155,-0.41753206104304225,1.1175638827253092,2.1567663692226344
2014-02,,-0.318421814415615,-1.7737946524865886,-0.34192264666728195,,,,-0.06503158776352477,-0.4731976568510885,1.1175638827253092,1.884952508213198
2014-03,,-0.39264272403713596,0.44226124798819955,-0.2748086201583638,1.070374122962289,-0.6971181344450036,-1.7980353867363486,-0.3236677593802249,-0.5447677086042909,1.1175638827253092,-0.045318685354070305
2014-04,-0.4374546092667557,-1.0890330723164774,-0.5212413174356226,-0.2748086201583638,0.005085106356414865,-0.587846631899621,1.3665387655192773,-0.11400325913692996,-0.6047871492273237,1.1175638827253092,0.5743300247727037
2014-05,,-0.46078324305205065,0.05686022181867206,-0.2971799623280035,-0.41703415544153694,-0.6677031289618275,-0.3626703278091829,-0.39603754422325305,-0.5456026925414116,1.1175638827253092,0.3370453283228938
2014-06,,0.1563347590372525,1.0203627872424943,-0.2748086201583638,-0.3045776725687236,-0.5158614673151425,0.6878131882983884,-0.06928579021254709,-0.43470887346381076,1.1175638827253092,0.17325418896336034
2014-07,-0.3756235690877088,0.05640936773521224,0.15321047836105564,-0.1853232514798069,-0.213308642990788,-0.5385640804991023,0.8549808143061759,-0.13754640223549675,-0.3676715916549779,1.1175638827253092,0.6525697384520777
2014-08,,0.3757944698568788,-0.13584029126608826,-0.23006593581908538,-0.6826922236773135,-0.5927504468046155,-1.3110447209687013,-0.16215309594631921,-0.31987870153978387,1.1175638827253092,0.6860308942278786
2014-09,,-0.0747936955798883,0.24956073490343925,-0.699864121381511,-1.411214656201192,-0.6769473193743729,-0.10825863567397696,-0.30442716194032843,-0.38647861081012497,1.1175638827253092,0.35074217032160526
2014-10,-0.6229477298038955,-0.3278688352568283,-0.8102920870627665,-0.45377935751547854,-0.7234373261674634,-0.7646564902402314,0.07324558574722186,-0.4801063858010926,-0.5049270464616749,1.1175638827253092,0.04328886565946647
2014-11,,0.009374549609518848,-0.713941830520383,-0.5208933840243964,-0.6708531637173658,-0.7769643823763799,-1.0442684983895756,-0.4928689931481597,-0.5930377323978396,1.1175638827253092,0.11633437850164889
2014-12,,-0.21861745483554784,-0.713941830520383,-0.632750094872593,-0.6333811968004547,-0.72439632754916,-0.5925039067541672,-0.5710883063585934,-0.6825002970893426,1.1175638827253092,0.6655301096895495
2015-01,-0.5611166896248485,-0.4578560234922347,-0.039490034723711515,-0.4761506996851178,-0.4914759466322705,-0.6801629184728464,0.7188100020724919,-0.5390367583619818,-0.8062369643426569,1.1175638827253092,1.493015260904607
