month,GDP同比,制造业PMI,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,失业率差分_去季节性,逆回购7天(19日),银行间7天回购(20-19均值)
2020-10,-0.8887553059168313,1.198644610757362,1.3744523690722377,0.3057886630093116,0.3079615432763888,-0.9363744799546141,-0.13533396750582075,-0.05300866861701308,-0.6360676069451329,-1.245842610354573,-0.5097355393314583,-0.41433633363347566
2020-11,,1.0906237381852208,1.528671026949406,0.3057886630093116,0.16956207027977388,-0.7157162862155335,-0.40441740339802185,-1.297044487607763,-0.6360676069451329,-0.8034831058071364,-0.5097355393314583,0.09285111891849418
2020-12,,1.8467698461902022,1.631483465534187,0.34172437483495466,0.782474022121926,-0.561255550598177,-2.260990727146467,-2.333741003433388,-0.50724211254201,-1.12090161413876,-0.5097355393314583,-0.4432768691195014
2021-01,0.40889502667656585,1.6307281010459196,1.1688274919026753,0.44953151031188393,2.008978939086057,-0.6495188280938093,-0.7426411152944798,-1.6080534423554504,-0.271062039469618,-0.2578108654835298,-0.5097355393314583,-0.5287432688066629
2021-02,,0.9826028656130795,-0.7332026219157477,0.6741297092221535,2.3422141146234594,0.0731367564016797,0.12340952763456244,-1.426631552085966,0.11541444373975071,0.5785765438445007,-0.5097355393314583,-0.6142096684938236
2021-03,,0.22645675760810574,-0.8874212797929195,0.8987279081324234,2.1730592031831524,0.7957923408971688,-0.42996694760788584,-1.2452096618164816,0.5018909269491195,-0.005687434051702472,-0.5097355393314583,-0.6996760681809844
2021-04,1.0577201929732645,1.6307281010459196,1.3744523690722377,1.123326107042693,2.003904291742845,1.5184479253926577,-1.2130971726724868,-1.0637877715469974,0.8883674101584882,-1.3429826226732229,-0.5097355393314583,-0.7851424678681458
2021-05,,0.7665611204688045,0.9632026147331165,1.1344661777086438,1.8347493803025379,1.5256744812376162,-0.05062587406461432,-0.8823658812775129,1.274843893367857,-1.2753475741748272,-0.5097355393314583,-0.7938847621027831
2021-06,,0.6585402478966632,0.911796395440726,0.9885671876965312,1.680972188084077,1.0716150830710194,-0.7748824126119152,-0.4676872749472629,1.747204039512641,-0.7432106044254786,-0.5097355393314583,-0.6582439839484763
2021-07,1.706545359269963,0.550519375324522,-0.11632799040707142,0.8088886285683156,1.083437955463771,1.0054176249492952,-0.7099038669803388,-0.6750265781123879,1.7042622080449334,0.06126497696125242,-0.5097355393314583,-0.4885827109711113
2021-08,,0.010415012463823151,-0.013515551822290233,0.12611010388109598,1.727105345749615,0.21104812748860508,-0.35494595418403824,-0.7786962296949504,1.747204039512641,-0.044762170364380904,-0.5097355393314583,-0.6992128983493424
2021-09,,-0.31364760525259305,-3.766169560166749,-0.2691827262009786,-0.333509029977763,-1.1129010349458786,-0.6884903881659808,-0.9860355328600754,1.85455861818191,0.9858004847722892,-0.5097355393314583,-0.6053247646293228
2021-10,-0.40213643119430753,-0.8537519681132919,-0.06492177111468084,-1.0597683863651273,0.3980310415757732,-0.6936504668416253,-0.4814159572186007,-1.089705184442638,2.1122096069881557,-1.245842610354573,-0.5097355393314583,-0.5367311107565813
2021-11,,-1.2858354584018494,-0.4761715254537983,-0.9160255390625549,0.06411485275854355,-0.583321369972085,-0.17172791957962288,-0.26034797178213803,2.585858008076972,0.08189883693301601,-0.5097355393314583,-0.6787807673380845
2021-12,,-0.31364760525259305,-0.7332026219157477,-0.8082184035856256,-0.5971270737808391,-0.8039795637111657,0.4748699558970084,0.5690092408783617,2.58456975313294,0.6498622713415289,-0.5097355393314583,-0.5327196023680363
