month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,失业率差分_去季节性,逆回购7天(19日),银行间7天回购(20-19均值)_去季节性
2023-11,,-1.0752713151058302,-1.2841700422535958,0.1678243107350274,1.2791991441158275,0.941485456160329,-0.20365317970165372,-1.6717302426169816,-0.9318870005554087,-0.24628633212695253,-0.9436780374414588,-0.16901294694702002
2023-12,-0.2791226707320993,-1.2519555222717667,-1.2841700422535958,0.21135537214832203,0.8722576949288692,0.31960170263118465,-0.5069933232993928,-1.4991620722428995,-0.8636175852666048,0.6132651134116561,-0.9436780374414588,-0.03968481059199462
2024-01,,-1.129010034520728,-0.9053762795019225,4.4556338599445455,,,,-1.9305824981781043,-0.8181046417407355,-0.17013465766079838,-0.9436780374414588,-0.23896301075225912
2024-02,,-1.329864301310208,-0.4792332964062929,-4.0329231156479,,-0.11802019800043556,-0.47903599190306023,-0.6363212203724898,-0.8636175852666048,-0.09959923549927875,-0.9436780374414588,-0.18740039344528248
2024-03,-0.2791226707320993,-0.056919506463628776,0.18365578840913113,-0.2892518341045658,0.19955854903959439,-0.6708057566930083,-0.7181677147891926,-1.1540257314947355,-0.8863740570295394,-0.20460903921480977,-0.9436780374414588,-0.7689604984327276
2024-04,,0.6603555539811324,-0.8106778388140067,0.18958984144167482,0.0976344360260678,-0.8550676095905326,-0.4315938276799535,-0.9814575611206536,-0.8181046417407355,-1.2208749320882637,-0.9436780374414588,-0.5683969589045108
2024-05,,-0.6339461521507975,-0.7159793981260875,-0.049830996331445575,0.16388510948485996,-0.5326093670198652,0.02043650602583884,-0.9814575611206536,-0.5677834523484542,0.15485704878814405,-0.9436780374414588,-0.8242864223542282
2024-06,-0.8079866784350229,-0.7961673295827238,-0.8580270591579628,-0.11512758845138743,-0.1903011832371445,-0.9241658044271043,0.9346821919590347,-1.0677416463076947,-0.4312446217708463,0.025761635846588693,-0.9436780374414588,-0.9317579706481944
2024-07,,-0.7615847497594731,-0.952725499845882,-0.15865864986468206,-0.2259746227918787,-0.7629366831417704,0.6742223250850221,-0.8088893907465717,-0.4312446217708463,0.6765366271667371,-0.9436780374414588,-0.8061626132426806
2024-08,,-1.2502498302940905,-0.8580270591579628,-0.2892518341045658,0.5843220756656566,-0.9011330728149137,-0.4312170634618272,-0.7226053055595308,-0.6588093394001929,1.5987312192571421,-1.2303650361578515,-0.7873827477122679
2024-09,-0.896130679718844,-0.7172886807196909,-1.0000747201898417,-0.09336205774474002,0.495138476778821,-0.6477730250808178,0.3034227523125451,-0.8951734759336128,-0.8863740570295394,-1.0421378857875327,-1.2303650361578515,-1.1012195290925193
2024-10,,0.13637155126318914,-0.9053762795019225,-0.11512758845138743,-0.5725166070378689,-0.27924931928576935,0.39706025694062724,-0.9814575611206536,-0.909130528792474,-0.7207702823615101,-1.8037390335906363,-1.038987946320201
2024-11,,-0.13741305656334252,-0.9053762795019225,-0.09336205774474002,-0.9649244421399458,-0.6938384883051989,0.3372002958734811,-1.0677416463076947,-0.8181046417407355,-0.24628633212695253,-1.8037390335906363,-1.1440838153619948
2024-12,-0.19097866944827818,-0.10568431738650061,-0.005741092966703833,0.08076218790843832,-0.8655484319517575,-0.5326093670198652,0.7250226227165897,-1.1540257314947355,-0.7725916982148662,0.6132651134116561,-1.8037390335906363,-1.1045946702291733
2025-01,,-1.233216507692117,-0.8106778388140067,-3.6868511774122084,,,,-0.8088893907465717,-0.7725916982148662,-0.17013465766079838,-1.8037390335906363,-0.7430542014678144
2025-02,,-0.1835930964249419,-0.952725499845882,5.482966909298297,0.5155232993815263,-0.4635111721832936,0.6190792220119967,-1.8442984129910636,-0.7498352264519316,0.8468267961944111,-1.8037390335906363,-0.22215484413016406
2025-03,-0.19097866944827818,-0.36953892597778887,-0.8106778388140067,0.4072451485081478,-0.4517110520885866,-0.02588927155167334,-0.40911261241175073,-1.3265939018688178,-0.8181046417407355,-1.1510350709084995,-1.8037390335906363,-0.7780415811468021
2025-04,,-0.7985350704182939,-0.9053762795019225,0.05899665720179091,-0.48300175478373913,-0.21015112444919778,-0.09023098690213903,-1.3265939018688178,-0.8636175852666048,-0.2744489003945824,-1.8037390335906363,-0.9816968864490967
2025-05,,-0.6339461521507975,-0.8580270591579628,-0.006299934918150943,-0.5466533633606866,0.08927438650927932,-0.2782961678272343,-1.3265939018688178,-1.0001564158442127,-0.7915689829055375,-2.090426032307029,-1.2955163320985763
2025-06,-0.3672666720159196,-0.5877543832399454,-0.9053762795019225,0.21135537214832203,-0.2944581987565149,-0.27924931928576935,0.45901333263107497,-1.1540257314947355,-1.0684258311330166,0.025761635846588693,-2.090426032307029,-1.4199063469859416
2025-07,,-0.8657912229308623,-0.952725499845882,-0.028065465624798162,0.5109790128028185,-0.5326093670198652,0.31690823155815045,-1.2403098166817768,-1.0684258311330166,0.6765366271667371,-2.090426032307029,-1.561875184384624
2025-08,,-0.9376304107799305,-0.7159793981260875,-0.13689311915803465,-0.40414740031997676,-0.6017075618564368,-0.7527554092339155,-1.5854461574299406,-0.909130528792474,1.5987312192571421,-2.090426032307029,-1.4990085609448232
2025-09,-0.7198426771512025,-0.7172886807196909,-0.9053762795019225,0.1460587800283802,-0.5198473216381291,-0.6938384883051989,-0.17604159073853737,-1.4991620722428995,-0.7725916982148662,-0.0957118540938429,-2.090426032307029,-1.8269314475674756
2025-10,,-1.009899653622077,-0.8580270591579628,-0.2021897112779765,0.9631582054994177,-0.7168712199173894,-0.2863875862453538,-1.0677416463076947,-0.7270787546889969,-0.7207702823615186,-2.090426032307029,-1.7220780385770909
2025-11,,-1.2836842614486013,-1.1894716015656766,-0.2239552419846239,-0.10329748631738557,-1.085394925712438,-0.339879152700889,-0.6363212203724898,-0.7498352264519316,-0.24628633212695253,-2.090426032307029,-1.8096062700132984
2025-12,-0.9842746810026644,-0.10568431738650061,-1.0947731608777573,-0.13689311915803465,-0.9698027849990557,-1.1775258521612,-0.1146132978811329,-0.5500371351854487,-0.6815658111631274,-0.3331609182820252,-2.090426032307029,-1.776401572096441
