train_window,forecast_year,calendar_year,month,information_date,target_quarter_end,months_before_quarter_end,latest_released_monthly_period,latest_released_gdp_quarter_end,bridge_gdp_raw,actual_gdp_raw,bridge_nowcast_error_raw,bridge_abs_error_raw,bridge_squared_error_raw,model_loading_gdp_raw,macro_S_target_nowcast,real_S_target_nowcast,nominal_S_target_nowcast
201201_202112,2022,2022,2022-02,2022-02-28,2022-03,1,2022-02,2022-01,3.1998140038171883,4.8,-1.6001859961828115,1.6001859961828115,2.560595222379577,3.1998140038171883,-43.905017584806615,-14.819714873604404,-5.430350429609115
201201_202112,2022,2022,2022-03,2022-03-31,2022-03,0,2022-03,2022-01,5.863556789444149,4.8,1.063556789444149,1.063556789444149,1.1311530443727469,5.863556789444149,-19.433391969869252,-1.3107040566540586,-6.332919170332167
201201_202112,2022,2022,2022-04,2022-04-30,2022-06,2,2022-04,2022-04,-0.1107077361200525,0.8,-0.9107077361200526,0.9107077361200526,0.8293885806289114,-0.1107077361200525,-110.48537198006774,-22.220422145253103,-1.0117056729456282
201201_202112,2022,2022,2022-05,2022-05-31,2022-06,1,2022-05,2022-04,2.747240441589266,0.8,1.947240441589266,1.947240441589266,3.79174533736076,2.747240441589266,-139.92655715855818,6.731649646647152,4.35220819300964
201201_202112,2022,2022,2022-06,2022-06-30,2022-06,0,2022-06,2022-04,3.0841621286071463,0.8,2.2841621286071465,2.2841621286071465,5.2173966297631305,3.0841621286071463,-102.93681870302972,-0.3582051062710487,3.949152188320739
201201_202112,2022,2022,2022-07,2022-07-31,2022-09,2,2022-07,2022-07,8.864659632808735,4.0,4.864659632808735,4.864659632808735,23.664913343078812,8.864659632808735,-8.938232148907922,18.341841295239448,5.174893259366879
201201_202112,2022,2022,2022-08,2022-08-31,2022-09,1,2022-08,2022-07,4.783541770122699,4.0,0.7835417701226994,0.7835417701226994,0.6139377055270132,4.783541770122699,-46.18962327557541,-2.4180083446954046,6.443593278936241
201201_202112,2022,2022,2022-09,2022-09-30,2022-09,0,2022-09,2022-07,5.473565216271324,4.0,1.4735652162713242,1.4735652162713242,2.1713944466047543,5.473565216271324,-50.445215662126174,3.831665008627004,5.191967468079374
201201_202112,2022,2022,2022-10,2022-10-31,2022-12,2,2022-10,2022-10,3.101045424880416,3.0,0.1010454248804157,0.1010454248804157,0.0102101778892637,3.101045424880416,-66.61192811870721,-9.661757654764656,5.295402233552933
201201_202112,2022,2022,2022-11,2022-11-30,2022-12,1,2022-11,2022-10,3.6572686177550375,3.0,0.6572686177550375,0.6572686177550375,0.4320020358856176,3.6572686177550375,-76.96895590364998,-2.8258830016444447,2.6784477212834434
